user_id,bundle_id,bundle_start_timestamp,submit_timestamp,accuracy,valid_answers,source,action,previous_accuracy,delta_accuracy,reward,mastery_bonus,state,next_state,done,action_id
67,b4264,2019-01-22 07:14:48.673,2019-01-22 07:20:30.049,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b2435,2019-01-22 07:20:35.092,2019-01-22 07:20:45.104,0.0,1,adaptive_offer,PRACTICE,0.5,-0.5,-1.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b5656,2019-01-22 07:22:38.683,2019-01-22 07:22:49.801,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b4268,2019-01-22 07:23:34.711,2019-01-22 07:23:58.240,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b5147,2019-01-22 07:24:30.919,2019-01-22 07:24:40.634,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b3158,2019-01-22 07:24:48.423,2019-01-22 07:25:05.158,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b6111,2019-01-22 07:25:10.946,2019-01-22 07:25:30.487,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 166)","(1, 1, 2, 166)",False,2
67,b3135,2019-01-22 07:25:37.394,2019-01-22 07:26:00.262,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 166)","(1, 1, 2, 166)",False,2
67,b4518,2019-01-22 07:27:55.018,2019-01-22 07:28:29.538,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 166)","(1, 1, 2, 166)",False,2
67,b7589,2019-01-22 07:28:43.337,2019-01-22 07:29:07.100,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 1, 2, 166)","(1, 1, 2, 166)",False,2
67,b4225,2019-01-22 07:29:35.765,2019-01-22 07:29:49.605,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 1, 2, 166)","(1, 1, 2, 166)",False,2
67,b4226,2019-01-22 07:30:10.682,2019-01-22 07:30:30.579,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 1, 2, 166)","(1, 2, 2, 166)",False,2
67,b5771,2019-01-22 07:30:39.156,2019-01-22 07:30:55.659,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b6287,2019-01-22 07:31:02.597,2019-01-22 07:31:26.035,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b3010,2019-01-22 07:31:50.021,2019-01-22 07:32:10.008,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b3090,2019-01-22 07:32:34.042,2019-01-22 07:35:14.905,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b4293,2019-01-22 07:35:21.276,2019-01-22 07:35:29.069,1.0,1,adaptive_offer,PRACTICE,0.5,0.5,6.0,5,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b4608,2019-01-22 07:35:38.374,2019-01-22 07:36:03.262,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b6716,2019-01-22 07:36:22.199,2019-01-22 07:36:34.021,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b887,2019-01-22 07:38:40.141,2019-01-22 07:39:00.974,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b1342,2019-01-22 07:39:06.349,2019-01-22 07:39:25.586,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b299,2019-01-22 07:39:50.174,2019-01-22 07:40:11.155,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b408,2019-01-22 07:40:28.271,2019-01-22 07:40:48.310,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(1, 2, 2, 166)",False,2
67,b283,2019-01-22 07:41:04.209,2019-01-22 07:41:25.736,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(1, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b446,2019-01-22 07:41:37.283,2019-01-22 07:41:58.143,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b634,2019-01-22 07:42:17.953,2019-01-22 07:42:39.529,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b1078,2019-01-22 07:43:44.693,2019-01-22 07:44:04.205,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b1111,2019-01-22 07:44:08.073,2019-01-22 07:44:28.162,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b2110,2019-01-22 07:45:16.634,2019-01-22 07:46:22.702,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b1858,2019-01-22 07:46:44.316,2019-01-22 07:48:05.442,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b1834,2019-01-22 07:48:22.332,2019-01-22 07:55:51.581,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b1864,2019-01-22 07:49:58.887,2019-01-22 07:51:19.028,1.0,1,sprint,PRACTICE,0.5,0.5,6.0,5,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b2020,2019-01-22 07:56:24.619,2019-01-22 08:02:38.819,1.0,2,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b1940,2019-01-22 08:03:18.462,2019-01-22 08:04:26.223,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b1928,2019-01-22 08:05:07.261,2019-01-22 08:06:14.477,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b3,2019-01-22 08:06:37.160,2019-01-22 08:07:06.879,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b89,2019-01-22 08:07:33.893,2019-01-22 08:07:58.557,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 166)","(2, 2, 2, 166)",False,2
67,b5528,2019-01-22 08:08:03.997,2019-01-22 08:08:28.798,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 2, 2, 166)","(2, 2, 2, 99)",False,2
67,b8048,2019-01-22 08:08:52.022,2019-01-22 08:09:16.566,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b115,2019-01-22 08:09:23.145,2019-01-22 08:09:48.833,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b111,2019-01-22 08:10:48.659,2019-01-22 08:11:13.812,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b8292,2019-01-22 08:11:17.741,2019-01-22 08:11:45.052,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b194,2019-01-22 08:12:04.634,2019-01-22 08:12:28.419,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b145,2019-01-22 08:12:32.590,2019-01-22 08:12:58.118,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b196,2019-01-22 08:13:03.851,2019-01-22 08:13:29.586,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b8049,2019-01-22 08:13:34.440,2019-01-22 08:13:58.777,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b166,2019-01-22 08:14:31.385,2019-01-22 08:14:57.424,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b5567,2019-01-22 08:15:03.854,2019-01-22 08:15:29.321,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 1, 2, 99)",False,2
67,b74,2019-01-22 08:16:46.443,2019-01-22 08:17:10.675,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b5594,2019-01-22 08:17:14.464,2019-01-22 08:17:36.607,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 2, 2, 99)",False,2
67,b5648,2019-01-22 08:18:28.139,2019-01-22 08:18:52.550,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b5611,2019-01-22 08:19:16.288,2019-01-22 08:19:39.082,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b57,2019-01-22 08:27:35.871,2019-01-22 08:28:02.797,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 1, 2, 99)",False,2
67,b5525,2019-01-22 08:28:15.504,2019-01-22 08:28:40.259,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b8285,2019-01-22 08:29:12.449,2019-01-22 08:29:36.999,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b5542,2019-01-22 08:29:44.182,2019-01-22 08:30:06.624,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 2, 2, 99)",False,2
67,b108,2019-01-22 08:30:10.204,2019-01-22 08:31:07.518,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b5641,2019-01-22 08:31:15.124,2019-01-22 08:31:25.541,1.0,1,adaptive_offer,PRACTICE,0.5,0.5,6.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b35,2019-01-22 08:31:32.642,2019-01-22 08:31:58.291,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b8237,2019-01-22 08:32:02.424,2019-01-22 08:32:23.434,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1325,2019-01-22 08:33:37.662,2019-01-22 08:33:55.344,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1270,2019-01-22 08:35:32.879,2019-01-22 08:35:53.365,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1267,2019-01-22 08:36:44.540,2019-01-22 08:37:04.407,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b284,2019-01-22 08:37:19.159,2019-01-22 08:37:38.876,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b701,2019-01-22 08:37:45.171,2019-01-22 08:38:08.915,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b878,2019-01-22 08:39:25.015,2019-01-22 08:39:46.598,0.0,1,adaptive_offer,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b986,2019-01-22 08:40:16.004,2019-01-22 08:40:34.552,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1253,2019-01-22 08:41:26.149,2019-01-22 08:41:43.760,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b6316,2019-01-22 10:12:22.812,2019-01-22 10:12:36.443,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b2829,2019-01-22 10:12:43.918,2019-01-22 10:13:12.179,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 1, 2, 99)",False,2
67,b2312,2019-01-22 10:13:21.185,2019-01-22 10:14:00.167,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b2528,2019-01-22 10:14:09.104,2019-01-22 10:14:30.966,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b6306,2019-01-22 10:15:02.796,2019-01-22 10:15:32.381,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b2817,2019-01-22 10:15:53.349,2019-01-22 10:16:06.456,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b4605,2019-01-22 10:16:11.542,2019-01-22 10:16:26.793,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b4270,2019-01-22 10:16:31.771,2019-01-22 10:17:13.917,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b7496,2019-01-22 10:17:26.220,2019-01-22 10:17:45.928,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b2689,2019-01-22 10:17:57.657,2019-01-22 10:18:26.408,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b3853,2019-01-22 10:18:49.381,2019-01-22 10:19:10.897,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 2, 2, 99)",False,2
67,b2981,2019-01-22 10:19:15.390,2019-01-22 10:19:32.552,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b5875,2019-01-22 10:19:53.679,2019-01-22 10:20:03.631,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b3878,2019-01-22 10:20:20.618,2019-01-22 10:20:56.663,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 1, 2, 99)",False,2
67,b4951,2019-01-22 10:21:10.077,2019-01-22 10:21:25.954,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 1, 2, 99)","(2, 2, 2, 99)",False,2
67,b3110,2019-01-22 10:22:05.317,2019-01-22 10:22:30.232,1.0,1,adaptive_offer,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b3236,2019-01-22 10:22:43.927,2019-01-22 10:23:12.022,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b7280,2019-01-22 10:23:19.987,2019-01-22 10:23:49.146,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b4564,2019-01-22 10:24:34.565,2019-01-22 10:24:51.419,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b2650,2019-01-22 10:24:57.012,2019-01-22 10:25:05.299,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b2567,2019-01-22 10:25:16.144,2019-01-22 10:25:28.982,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b6349,2019-01-22 10:25:43.443,2019-01-22 10:26:20.325,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b5048,2019-01-22 10:26:47.914,2019-01-22 10:27:14.161,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b3765,2019-01-22 10:27:32.955,2019-01-22 10:28:01.697,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b4180,2019-01-22 10:28:09.224,2019-01-22 10:30:34.498,0.0,2,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b7206,2019-01-22 10:30:59.189,2019-01-22 10:31:34.646,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 1, 2, 99)",False,2
67,b7668,2019-01-23 07:00:03.234,2019-01-23 07:00:36.101,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b6971,2019-01-23 07:01:32.056,2019-01-23 07:01:57.738,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b3970,2019-01-23 07:02:26.924,2019-01-23 07:02:44.572,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b2477,2019-01-23 07:03:32.877,2019-01-23 07:04:10.706,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b7521,2019-01-23 07:07:16.120,2019-01-23 07:08:01.421,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b4178,2019-01-23 07:14:49.234,2019-01-28 09:22:51.031,0.5,2,sprint,PRACTICE,0.0,0.5,1.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b2656,2019-01-23 07:15:47.712,2019-01-23 07:16:14.742,1.0,1,sprint,PRACTICE,0.5,0.5,6.0,5,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b3766,2019-01-23 07:29:18.109,2019-01-23 07:29:41.751,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 2, 2, 99)",False,2
67,b7485,2019-01-23 07:31:09.727,2019-01-23 07:31:24.800,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1602,2019-01-23 07:59:44.187,2019-01-23 08:01:08.632,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1539,2019-01-23 08:03:18.384,2019-01-23 08:04:46.629,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1772,2019-01-23 08:05:35.888,2019-01-23 08:07:11.543,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1787,2019-01-23 08:07:44.211,2019-01-23 08:09:06.098,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b686,2019-01-23 08:10:26.200,2019-01-23 08:10:45.697,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1343,2019-01-23 08:12:13.001,2019-01-23 08:12:35.389,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b659,2019-01-23 08:14:54.887,2019-01-23 08:15:14.628,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1374,2019-01-23 08:18:30.285,2019-01-23 08:18:48.677,1.0,1,adaptive_offer,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1300,2019-01-23 08:18:51.616,2019-01-23 08:19:09.244,1.0,1,adaptive_offer,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b626,2019-01-23 08:19:19.399,2019-01-23 10:26:24.209,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1130,2019-01-23 08:19:46.332,2019-01-23 08:20:04.622,1.0,1,sprint,PRACTICE,0.5,0.5,6.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1410,2019-01-23 08:21:32.112,2019-01-23 08:22:51.520,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1586,2019-01-23 08:22:58.348,2019-01-23 08:24:24.721,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1729,2019-01-23 08:25:28.047,2019-01-23 08:26:43.889,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1725,2019-01-23 08:28:12.612,2019-01-23 08:29:29.638,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b1511,2019-01-23 08:31:12.539,2019-01-23 08:32:18.879,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b4213,2019-01-23 08:32:34.858,2019-01-23 08:32:55.438,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 1, 2, 99)",False,2
67,b2794,2019-01-23 08:33:27.484,2019-01-23 08:33:44.581,0.0,1,sprint,PRACTICE,0.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b3129,2019-01-23 08:33:51.134,2019-01-23 08:34:09.694,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b7271,2019-01-23 08:37:38.270,2019-01-23 08:38:06.832,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b5057,2019-01-23 08:38:39.700,2019-01-23 08:38:56.895,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b4019,2019-01-23 08:39:03.356,2019-01-23 08:39:20.406,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b1603,2019-01-23 08:39:52.929,2019-01-23 08:41:03.030,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b1592,2019-01-23 08:41:11.581,2019-01-23 08:46:53.025,0.5,2,sprint,PRACTICE,1.0,-0.5,-1.0,0,"(2, 1, 2, 99)","(2, 1, 2, 99)",False,2
67,b5187,2019-01-23 08:47:12.955,2019-06-11 06:43:29.170,0.8,5,sprint,PRACTICE,0.5,0.30000000000000004,5.6,5,"(2, 1, 2, 99)","(2, 2, 2, 99)",False,2
67,b5197,2019-01-23 09:02:08.601,2019-06-12 08:20:39.524,0.6,5,sprint,PRACTICE,0.8,-0.20000000000000007,-0.40000000000000013,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b8510,2019-01-23 09:27:58.420,2019-01-23 09:29:33.157,1.0,1,sprint,PRACTICE,0.6,0.4,5.8,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b5212,2019-01-23 09:30:37.157,2019-06-05 08:07:10.705,0.5882352941176471,17,sprint,PRACTICE,1.0,-0.4117647058823529,-0.8235294117647058,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b5205,2019-01-23 09:34:09.111,2019-06-10 09:16:38.249,0.42857142857142855,7,sprint,PRACTICE,0.5882352941176471,-0.15966386554621853,-0.31932773109243706,0,"(2, 2, 2, 99)","(2, 1, 2, 99)",False,2
67,b5117,2019-01-23 09:43:37.032,2019-06-11 08:18:41.909,0.7777777777777778,9,sprint,PRACTICE,0.42857142857142855,0.34920634920634924,0.6984126984126985,0,"(2, 1, 2, 99)","(2, 2, 2, 99)",False,2
67,b7996,2019-01-23 09:46:52.110,2019-01-23 09:49:12.586,1.0,1,sprint,PRACTICE,0.7777777777777778,0.2222222222222222,5.444444444444445,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b5198,2019-01-23 09:50:44.967,2019-06-14 05:33:28.585,0.6666666666666666,9,sprint,PRACTICE,1.0,-0.33333333333333337,-0.6666666666666667,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b2487,2019-01-23 09:53:44.445,2019-01-23 09:54:06.775,1.0,1,sprint,PRACTICE,0.6666666666666666,0.33333333333333337,5.666666666666667,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b7645,2019-01-23 09:56:58.034,2019-01-23 09:57:25.724,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b4052,2019-01-23 09:57:56.876,2019-01-23 09:58:19.274,1.0,1,sprint,PRACTICE,0.0,1.0,7.0,5,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b3777,2019-01-23 09:58:49.915,2019-01-23 09:59:31.884,1.0,1,sprint,PRACTICE,1.0,0.0,0.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
67,b3819,2019-01-23 09:59:48.375,2019-01-23 09:59:59.561,0.0,1,sprint,PRACTICE,1.0,-1.0,-2.0,0,"(2, 2, 2, 99)","(2, 2, 2, 99)",False,2
