user_id,lecture_id,start_time,end_time,duration_seconds,source,platform,part,tags,video_length,video_length_seconds,deployed_at,completion_ratio,valid_video_length
81,l488,2019-02-06 02:51:13.700,2019-02-06 03:00:50.530,576.83,adaptive_offer,mobile,5,76,264000,264.0,1570425815178,1.0,True
81,l532,2019-02-06 03:03:25.322,2019-02-06 03:06:11.562,166.24,adaptive_offer,mobile,5,104,134000,134.0,1570426130381,1.0,True
81,l650,2019-02-06 05:44:54.284,2019-02-06 05:53:04.613,490.329,adaptive_offer,mobile,5,94,320000,320.0,1570425901471,1.0,True
81,l650,2019-02-06 05:55:33.886,2019-02-06 05:57:16.132,102.246,adaptive_offer,mobile,5,94,320000,320.0,1570425901471,0.31951874999999996,True
81,l523,2019-02-06 06:00:43.035,2019-02-06 06:06:44.828,361.793,adaptive_offer,mobile,5,116,236000,236.0,1570426094022,1.0,True
81,l487,2019-02-06 18:24:47.773,2019-02-06 18:31:35.953,408.18,adaptive_offer,mobile,5,85,222000,222.0,1570425800647,1.0,True
81,l649,2019-02-08 18:24:50.560,2019-02-08 18:28:24.591,214.031,adaptive_offer,mobile,5,120,206000,206.0,1570425892110,1.0,True
81,l571,2019-02-09 17:32:55.938,2019-02-09 17:38:03.681,307.743,adaptive_offer,mobile,6,73,269000,269.0,1570426431257,1.0,True
81,l464,2019-02-09 17:46:33.877,2019-02-09 17:48:50.233,136.356,archive,mobile,3,52,181000,181.0,1570425490998,0.7533480662983425,True
81,l463,2019-02-09 17:52:15.286,2019-02-09 17:55:42.677,207.391,archive,mobile,3,53,157000,157.0,1570425486721,1.0,True
81,l679,2019-02-12 16:41:58.526,2019-02-12 16:45:11.637,193.111,adaptive_offer,mobile,1,11,187000,187.0,1570425318701,1.0,True
81,l446,2019-02-14 05:54:07.343,2019-02-14 05:54:22.517,15.174,adaptive_offer,mobile,2,25,171000,171.0,1570425359844,0.08873684210526316,True
81,l446,2019-02-14 05:54:27.763,2019-02-14 05:56:57.959,150.196,adaptive_offer,mobile,2,25,171000,171.0,1570425359844,0.8783391812865496,True
81,l446,2019-02-14 05:57:00.616,2019-02-14 06:00:34.654,214.038,adaptive_offer,mobile,2,25,171000,171.0,1570425359844,1.0,True
81,l742,2019-02-16 06:46:10.446,2019-02-16 06:47:19.538,69.092,adaptive_offer,mobile,5,71,193000,193.0,1570426237264,0.3579896373056995,True
81,l451,2019-02-17 08:41:25.265,2019-02-17 08:41:38.432,13.167,adaptive_offer,mobile,2,40,215000,215.0,1570425380455,0.06124186046511628,True
81,l451,2019-02-17 08:43:27.419,2019-02-17 08:47:24.845,237.426,adaptive_offer,mobile,2,40,215000,215.0,1570425380455,1.0,True
81,l483,2019-02-17 08:53:00.051,2019-02-17 08:56:09.003,188.952,adaptive_offer,mobile,4,52,232000,232.0,1570425692819,0.8144482758620689,True
81,l262,2019-02-19 12:37:12.160,2019-02-19 12:39:08.124,115.964,archive,mobile,-1,-1,-1,,-1,,False
81,l689,2019-02-23 23:16:06.860,2019-02-23 23:19:03.473,176.613,adaptive_offer,mobile,2,35,170000,170.0,1570425414267,1.0,True
81,l511,2019-02-26 14:31:56.368,2019-02-26 14:37:04.720,308.352,adaptive_offer,mobile,5,80,261000,261.0,1570426019867,1.0,True
81,l447,2019-03-22 09:59:54.639,2019-03-22 10:03:30.939,216.3,adaptive_offer,mobile,2,33,208000,208.0,1570425364050,1.0,True
81,l457,2019-06-25 17:22:20.002,2019-06-25 17:24:44.990,144.988,adaptive_offer,mobile,2,30,137000,137.0,1542120362682,1.0,True
81,l871,2019-06-25 17:26:38.938,2019-06-25 17:29:22.795,163.857,adaptive_offer,mobile,2,35,122000,122.0,1570425458174,1.0,True
81,l563,2019-06-26 04:36:46.931,2019-06-26 04:40:12.404,205.473,adaptive_offer,web,6,86,187000,187.0,1570426364940,1.0,True
81,l448,2019-06-26 06:44:25.569,2019-06-26 06:47:27.810,182.241,adaptive_offer,mobile,2,41,177000,177.0,1570425369270,1.0,True
81,l495,2019-06-26 06:48:46.503,2019-06-26 06:50:36.457,109.954,adaptive_offer,mobile,5,119,261000,261.0,1570425877560,0.42127969348659,True
81,l812,2019-06-26 07:52:09.244,2019-06-26 07:55:47.925,218.681,tutor,mobile,7,153,176000,176.0,1570426907322,1.0,True
81,l798,2019-06-26 08:05:02.685,2019-06-26 08:09:08.702,246.017,tutor,mobile,5,135,116000,116.0,1570426254427,1.0,True
81,l816,2019-06-26 08:11:38.185,2019-06-26 08:15:16.412,218.227,tutor,mobile,7,168,158000,158.0,1570426931164,1.0,True
81,l719,2019-06-26 08:28:26.879,2019-06-26 08:35:12.659,405.78,tutor,mobile,3,56,358000,358.0,1570425513426,1.0,True
81,l466,2019-06-26 08:37:51.567,2019-06-26 08:43:40.889,349.322,tutor,mobile,4,59,174000,174.0,1570425558534,1.0,True
81,l791,2019-06-26 15:44:35.029,2019-06-26 15:47:18.325,163.296,tutor,mobile,5,107,132000,132.0,1570426252376,1.0,True
81,l777,2019-06-26 15:50:26.638,2019-06-26 15:54:07.823,221.185,tutor,mobile,5,75,185000,185.0,1570426248361,1.0,True
81,l915,2019-06-26 15:54:07.879,2019-06-26 15:58:13.192,245.313,tutor,mobile,6,88,186000,186.0,1570426805679,1.0,True
81,l474,2019-06-26 15:59:00.391,2019-06-26 16:03:22.274,261.883,tutor,mobile,4,60,252000,252.0,1570425641071,1.0,True
81,l729,2019-06-26 16:33:43.050,2019-06-26 16:33:55.384,12.334,adaptive_offer,mobile,4,52,329000,329.0,1570425701754,0.03748936170212766,True
81,l495,2019-06-27 08:09:27.296,2019-06-27 08:14:05.440,278.144,adaptive_offer,mobile,5,119,261000,261.0,1570425877560,1.0,True
81,l506,2019-06-27 08:15:47.765,2019-06-27 08:15:55.123,7.358,adaptive_offer,mobile,5,106,226000,226.0,1570425969459,0.0325575221238938,True
81,l506,2019-06-27 08:16:56.955,2019-06-27 08:20:58.151,241.196,adaptive_offer,web,5,106,226000,226.0,1570425969459,1.0,True
81,l752,2019-06-27 08:22:22.830,2019-06-27 08:26:04.443,221.613,adaptive_offer,web,5,85,270000,270.0,1570426240967,0.8207888888888889,True
81,l784,2019-06-27 08:28:22.583,2019-06-27 08:30:31.327,128.744,adaptive_offer,web,5,80,156000,156.0,1570426250376,0.8252820512820512,True
81,l790,2019-06-27 08:34:28.961,2019-06-27 08:36:14.961,106.0,adaptive_offer,web,5,103,159000,159.0,1570426252087,0.6666666666666666,True
81,l508,2019-06-27 08:37:18.588,2019-06-27 09:17:25.999,2407.411,adaptive_offer,web,5,96,280000,280.0,1570425999036,1.0,True
81,l563,2019-06-28 14:43:40.739,2019-06-28 14:47:08.034,207.295,tutor,mobile,6,86,187000,187.0,1570426364940,1.0,True
81,l462,2019-06-28 14:48:12.245,2019-06-28 14:50:22.115,129.87,adaptive_offer,mobile,3,55,120000,120.0,1570425483199,1.0,True
81,l729,2019-06-29 07:26:50.145,2019-06-29 07:30:38.477,228.332,adaptive_offer,web,4,52,329000,329.0,1570425701754,0.6940182370820669,True
81,l482,2019-06-29 07:33:52.340,2019-06-29 07:37:08.942,196.602,adaptive_offer,web,4,53,212000,212.0,1570425688890,0.9273679245283019,True
81,l483,2019-06-29 07:41:51.670,2019-06-29 08:15:05.848,1994.178,adaptive_offer,web,4,52,232000,232.0,1570425692819,1.0,True
81,l775,2019-06-29 08:18:42.392,2019-06-29 08:21:20.428,158.036,adaptive_offer,web,5,76,186000,186.0,1570426247778,0.8496559139784946,True
81,l543,2019-06-29 08:25:22.493,2019-06-29 08:25:30.551,8.058,adaptive_offer,web,5,95,253000,253.0,1570426178473,0.0318498023715415,True
82,l9,2019-04-01 15:39:09.329,2019-04-01 15:40:28.627,79.298,archive,mobile,-1,-1,-1,,-1,,False
82,l463,2019-04-02 02:51:17.661,2019-04-02 02:54:09.987,172.326,adaptive_offer,mobile,3,53,157000,157.0,1570425486721,1.0,True
82,l468,2019-04-02 03:11:26.428,2019-04-02 03:15:16.318,229.89,adaptive_offer,mobile,4,61,209000,209.0,1570425573318,1.0,True
82,l316,2019-04-02 06:55:23.527,2019-04-02 06:59:02.456,218.929,archive,mobile,-1,-1,-1,,-1,,False
82,l364,2019-04-02 06:59:21.027,2019-04-02 07:00:52.890,91.863,archive,mobile,-1,-1,-1,,-1,,False
82,l319,2019-04-02 07:01:06.388,2019-04-02 07:07:06.436,360.048,archive,mobile,-1,-1,-1,,-1,,False
82,l351,2019-04-02 07:09:26.140,2019-04-02 07:13:20.023,233.883,archive,mobile,-1,-1,-1,,-1,,False
82,l328,2019-04-02 07:14:04.313,2019-04-02 07:15:59.466,115.153,archive,mobile,-1,-1,-1,,-1,,False
82,l265,2019-04-02 07:16:08.398,2019-04-02 07:24:07.772,479.374,archive,mobile,-1,-1,-1,,-1,,False
82,l271,2019-04-02 07:24:07.848,2019-04-02 07:26:46.632,158.784,archive,mobile,-1,-1,-1,,-1,,False
82,l357,2019-04-02 07:27:25.596,2019-04-02 07:29:47.509,141.913,archive,mobile,-1,-1,-1,,-1,,False
82,l330,2019-04-02 07:29:47.584,2019-04-02 07:32:27.241,159.657,archive,mobile,-1,-1,-1,,-1,,False
82,l314,2019-04-02 07:32:55.310,2019-04-02 07:33:29.841,34.531,archive,mobile,-1,-1,-1,,-1,,False
82,l314,2019-04-02 07:33:34.186,2019-04-02 07:37:38.709,244.523,archive,mobile,-1,-1,-1,,-1,,False
82,l338,2019-04-02 07:37:38.789,2019-04-02 07:40:51.084,192.295,archive,mobile,-1,-1,-1,,-1,,False
82,l344,2019-04-02 07:55:21.670,2019-04-02 07:59:11.545,229.875,archive,mobile,-1,-1,-1,,-1,,False
82,l306,2019-04-02 07:59:11.636,2019-04-02 08:02:28.803,197.167,archive,mobile,-1,-1,-1,,-1,,False
82,l718,2019-04-03 02:00:29.852,2019-04-03 02:08:09.852,460.0,adaptive_offer,mobile,3,53,390000,390.0,1570425508493,1.0,True
82,l347,2019-04-03 04:59:23.052,2019-04-03 05:02:14.221,171.169,archive,mobile,-1,-1,-1,,-1,,False
82,l311,2019-04-03 05:02:17.982,2019-04-03 05:06:49.805,271.823,archive,mobile,-1,-1,-1,,-1,,False
82,l315,2019-04-03 05:43:46.341,2019-04-03 05:46:38.227,171.886,archive,mobile,-1,-1,-1,,-1,,False
82,l320,2019-04-03 05:48:07.933,2019-04-03 05:52:45.211,277.278,archive,mobile,-1,-1,-1,,-1,,False
82,l320,2019-04-03 10:14:05.766,2019-04-03 10:14:31.580,25.814,archive,mobile,-1,-1,-1,,-1,,False
82,l347,2019-04-03 10:14:37.485,2019-04-03 10:15:58.867,81.382,archive,mobile,-1,-1,-1,,-1,,False
82,l311,2019-04-03 10:16:00.723,2019-04-03 10:19:08.128,187.405,archive,mobile,-1,-1,-1,,-1,,False
82,l315,2019-04-03 10:19:10.144,2019-04-03 10:21:48.447,158.303,archive,mobile,-1,-1,-1,,-1,,False
82,l320,2019-04-03 10:21:50.184,2019-04-03 10:24:38.304,168.12,archive,mobile,-1,-1,-1,,-1,,False
82,l322,2019-04-03 10:24:47.007,2019-04-03 10:30:51.631,364.624,archive,mobile,-1,-1,-1,,-1,,False
82,l462,2019-04-04 02:54:48.161,2019-04-04 02:57:44.906,176.745,adaptive_offer,mobile,3,55,120000,120.0,1570425483199,1.0,True
82,l355,2019-04-04 05:38:41.098,2019-04-04 05:41:24.508,163.41,archive,mobile,-1,-1,-1,,-1,,False
82,l289,2019-04-04 05:41:24.575,2019-04-04 05:46:59.424,334.849,archive,mobile,-1,-1,-1,,-1,,False
82,l283,2019-04-04 05:47:04.062,2019-04-04 05:54:00.137,416.075,archive,mobile,-1,-1,-1,,-1,,False
82,l254,2019-04-04 05:54:02.934,2019-04-04 05:58:31.026,268.092,archive,mobile,-1,-1,-1,,-1,,False
82,l560,2019-04-04 23:18:25.862,2019-04-04 23:28:11.909,586.047,adaptive_offer,mobile,6,76,264000,264.0,1570426335335,1.0,True
82,l689,2019-04-05 01:18:11.974,2019-04-05 01:21:14.608,182.634,adaptive_offer,mobile,2,35,170000,170.0,1570425414267,1.0,True
82,l447,2019-04-05 01:25:35.479,2019-04-05 01:29:15.012,219.533,adaptive_offer,mobile,2,33,208000,208.0,1570425364050,1.0,True
82,l464,2019-04-05 18:03:25.903,2019-04-05 18:06:37.986,192.083,adaptive_offer,mobile,3,52,181000,181.0,1570425490998,1.0,True
82,l559,2019-04-06 09:46:44.698,2019-04-06 09:52:05.919,321.221,adaptive_offer,mobile,6,85,222000,222.0,1570426319947,1.0,True
82,l917,2019-04-06 10:09:06.281,2019-04-06 10:13:14.544,248.263,adaptive_offer,mobile,6,76,211000,211.0,1570426812538,1.0,True
82,l571,2019-04-07 12:39:04.351,2019-04-07 12:44:55.627,351.276,adaptive_offer,mobile,6,73,269000,269.0,1570426431257,1.0,True
82,l629,2019-04-07 12:46:35.053,2019-04-07 12:48:05.575,90.522,adaptive_offer,mobile,6,143,267000,267.0,1570426775319,0.33903370786516857,True
82,l629,2019-04-07 14:11:15.608,2019-04-07 14:16:09.522,293.914,adaptive_offer,mobile,6,143,267000,267.0,1570426775319,1.0,True
82,l607,2019-04-09 08:35:19.254,2019-04-09 08:42:18.894,419.64,adaptive_offer,mobile,6,99,266000,266.0,1570426670959,1.0,True
82,l607,2019-04-09 09:35:53.510,2019-04-09 09:36:09.520,16.01,adaptive_offer,mobile,6,99,266000,266.0,1570426670959,0.06018796992481203,True
82,l569,2019-04-09 09:37:35.048,2019-04-09 09:41:41.681,246.633,adaptive_offer,mobile,6,120,206000,206.0,1570426415007,1.0,True
82,l679,2019-04-09 10:23:11.234,2019-04-09 10:26:28.786,197.552,adaptive_offer,mobile,1,11,187000,187.0,1570425318701,1.0,True
82,l544,2019-04-09 10:44:34.319,2019-04-09 10:47:53.906,199.587,adaptive_offer,mobile,5,97,178000,178.0,1570426181773,1.0,True
82,l504,2019-04-11 07:13:03.327,2019-04-11 07:18:31.653,328.326,adaptive_offer,mobile,5,103,263000,263.0,1570425956244,1.0,True
82,l457,2019-04-16 07:28:35.804,2019-04-16 07:31:11.955,156.151,adaptive_offer,mobile,2,30,137000,137.0,1542120362682,1.0,True
82,l455,2019-04-16 07:35:04.084,2019-04-16 07:39:18.163,254.079,adaptive_offer,mobile,2,42,191000,191.0,1570425394449,1.0,True
82,l676,2019-04-24 06:00:33.339,2019-04-24 06:04:49.522,256.183,adaptive_offer,mobile,1,17,204000,204.0,1570425317840,1.0,True
82,l703,2019-04-24 06:07:36.746,2019-04-24 06:11:16.178,219.432,adaptive_offer,mobile,2,33,213000,213.0,1570425440905,1.0,True
82,l509,2019-04-24 09:11:50.853,2019-04-24 09:15:24.188,213.335,adaptive_offer,mobile,5,118,202000,202.0,1570426003802,1.0,True
82,l459,2019-04-27 09:53:47.626,2019-04-27 09:53:53.742,6.116,adaptive_offer,mobile,3,57,249000,249.0,1570425467597,0.024562248995983936,True
82,l459,2019-04-27 09:54:02.581,2019-04-27 09:58:19.012,256.431,adaptive_offer,mobile,3,57,249000,249.0,1570425467597,1.0,True
82,l448,2019-04-28 12:31:25.523,2019-04-28 12:34:32.940,187.417,adaptive_offer,mobile,2,41,177000,177.0,1570425369270,1.0,True
82,l695,2019-04-28 12:36:03.865,2019-04-28 12:38:33.680,149.815,adaptive_offer,mobile,2,41,140000,140.0,1570425424990,1.0,True
82,l589,2019-05-03 05:52:12.959,2019-05-03 05:56:44.789,271.83,adaptive_offer,mobile,6,72,207000,207.0,1570426587503,1.0,True
82,l809,2019-05-03 05:59:51.695,2019-05-03 06:09:22.131,570.436,adaptive_offer,mobile,6,143,340000,340.0,1570426838329,1.0,True
82,l566,2019-05-03 06:22:30.382,2019-05-03 06:37:33.179,902.797,adaptive_offer,mobile,6,134,268000,268.0,1570426396623,1.0,True
82,l557,2019-05-03 06:42:46.935,2019-05-03 06:46:58.816,251.881,adaptive_offer,mobile,6,77,190000,190.0,1570426277691,1.0,True
82,l561,2019-05-03 06:49:28.319,2019-05-03 07:03:01.472,813.153,adaptive_offer,mobile,6,83,381000,381.0,1570426347511,1.0,True
82,l489,2019-05-03 07:14:06.682,2019-05-03 07:14:27.662,20.98,adaptive_offer,mobile,5,83,381000,381.0,1570425826196,0.055065616797900264,True
82,l524,2019-05-03 07:17:22.683,2019-05-03 07:23:02.553,339.87,adaptive_offer,mobile,5,87,256000,256.0,1570426097984,1.0,True
82,l192,2019-05-04 16:38:19.126,2019-05-04 16:44:56.370,397.244,archive,mobile,-1,-1,-1,,-1,,False
82,l193,2019-05-04 16:44:56.443,2019-05-04 16:54:58.419,601.976,archive,mobile,-1,-1,-1,,-1,,False
82,l195,2019-05-04 21:45:05.600,2019-05-04 21:51:26.948,381.348,archive,mobile,-1,-1,-1,,-1,,False
82,l197,2019-05-04 21:51:27.024,2019-05-04 21:57:30.635,363.611,archive,mobile,-1,-1,-1,,-1,,False
82,l190,2019-05-04 21:57:30.704,2019-05-04 22:02:54.791,324.087,archive,mobile,-1,-1,-1,,-1,,False
82,l198,2019-05-04 22:02:54.858,2019-05-04 22:08:27.666,332.808,archive,mobile,-1,-1,-1,,-1,,False
82,l194,2019-05-04 22:09:00.622,2019-05-04 22:16:02.924,422.302,archive,mobile,-1,-1,-1,,-1,,False
82,l147,2019-05-04 22:16:27.975,2019-05-04 22:19:03.156,155.181,archive,mobile,-1,-1,-1,,-1,,False
82,l153,2019-05-04 22:19:03.255,2019-05-04 22:26:22.893,439.638,archive,mobile,-1,-1,-1,,-1,,False
82,l1,2019-05-04 22:27:16.944,2019-05-04 22:29:36.136,139.192,archive,mobile,-1,-1,-1,,-1,,False
82,l159,2019-05-04 22:29:36.222,2019-05-04 22:34:05.938,269.716,archive,mobile,-1,-1,-1,,-1,,False
82,l164,2019-05-04 22:34:06.014,2019-05-04 22:36:50.496,164.482,archive,mobile,-1,-1,-1,,-1,,False
82,l149,2019-05-04 22:37:06.155,2019-05-04 22:39:18.351,132.196,archive,mobile,-1,-1,-1,,-1,,False
82,l157,2019-05-04 22:39:18.421,2019-05-04 22:41:21.369,122.948,archive,mobile,-1,-1,-1,,-1,,False
82,l231,2019-05-08 09:58:40.660,2019-05-08 10:06:28.663,468.003,archive,mobile,-1,-1,-1,,-1,,False
82,l228,2019-05-08 10:06:28.750,2019-05-08 10:11:50.696,321.946,archive,mobile,-1,-1,-1,,-1,,False
82,l229,2019-05-08 10:12:35.546,2019-05-08 10:12:48.226,12.68,archive,mobile,-1,-1,-1,,-1,,False
82,l223,2019-05-08 10:12:55.473,2019-05-08 10:20:55.918,480.445,archive,mobile,-1,-1,-1,,-1,,False
82,l229,2019-05-08 10:34:11.039,2019-05-08 10:39:07.838,296.799,archive,mobile,-1,-1,-1,,-1,,False
82,l230,2019-05-08 10:39:07.924,2019-05-08 10:45:36.355,388.431,archive,mobile,-1,-1,-1,,-1,,False
82,l225,2019-05-08 10:45:44.510,2019-05-08 10:49:58.675,254.165,archive,mobile,-1,-1,-1,,-1,,False
82,l225,2019-05-08 10:52:25.143,2019-05-08 10:55:49.465,204.322,archive,mobile,-1,-1,-1,,-1,,False
82,l918,2019-05-11 16:40:43.574,2019-05-11 16:44:19.655,216.081,adaptive_offer,mobile,6,83,198000,198.0,1570426814852,1.0,True
82,l810,2019-05-13 14:58:22.349,2019-05-13 15:04:45.250,382.901,adaptive_offer,mobile,6,143,406000,406.0,1570426840596,0.9431059113300493,True
82,l442,2019-05-13 15:42:01.752,2019-05-13 15:46:35.599,273.847,archive,mobile,2,44,235000,235.0,1570425345145,1.0,True
82,l443,2019-05-13 15:46:35.679,2019-05-13 15:54:10.928,455.249,archive,mobile,2,31,219000,219.0,1570425349307,1.0,True
82,l692,2019-05-18 09:36:54.215,2019-05-18 09:39:24.797,150.582,adaptive_offer,mobile,2,42,138000,138.0,1570425420043,1.0,True
82,l461,2019-05-18 12:11:26.316,2019-05-18 12:13:59.708,153.392,adaptive_offer,mobile,3,56,141000,141.0,1570425478377,1.0,True
82,l911,2019-05-19 13:12:12.824,2019-05-19 13:16:00.448,227.624,adaptive_offer,mobile,6,77,195000,195.0,1570426793274,1.0,True
82,l704,2019-05-21 10:34:21.414,2019-05-21 10:38:24.854,243.44,adaptive_offer,mobile,2,42,128000,128.0,1570425441943,1.0,True
82,l521,2019-06-03 08:14:07.014,2019-06-03 08:22:22.114,495.1,adaptive_offer,mobile,5,81,393000,393.0,1570426080187,1.0,True
82,l517,2019-06-03 08:25:06.558,2019-06-03 08:28:56.333,229.775,adaptive_offer,mobile,5,72,207000,207.0,1570426060519,1.0,True
82,l869,2019-06-04 06:51:18.675,2019-06-04 06:53:39.912,141.237,adaptive_offer,mobile,2,41,134000,134.0,1570425457613,1.0,True
82,l332,2019-06-04 06:56:24.595,2019-06-04 06:57:44.810,80.215,archive,mobile,-1,-1,-1,,-1,,False
82,l332,2019-06-04 07:19:26.397,2019-06-04 07:21:38.946,132.549,archive,mobile,-1,-1,-1,,-1,,False
82,l363,2019-06-04 07:21:39.041,2019-06-04 07:25:49.383,250.342,archive,mobile,-1,-1,-1,,-1,,False
82,l337,2019-06-04 07:26:05.015,2019-06-04 07:28:45.145,160.13,archive,mobile,-1,-1,-1,,-1,,False
82,l289,2019-06-04 07:28:50.602,2019-06-04 07:29:16.509,25.907,archive,mobile,-1,-1,-1,,-1,,False
82,l289,2019-06-04 07:32:59.639,2019-06-04 07:36:55.013,235.374,archive,mobile,-1,-1,-1,,-1,,False
82,l367,2019-06-05 08:29:35.473,2019-06-05 08:32:54.793,199.32,archive,mobile,-1,-1,-1,,-1,,False
82,l432,2019-06-05 08:32:54.872,2019-06-05 08:35:54.203,179.331,archive,mobile,1,18,-1,,1570425285742,,False
82,l64,2019-06-05 08:35:54.281,2019-06-05 08:39:14.915,200.634,archive,mobile,-1,-1,-1,,-1,,False
82,l415,2019-06-05 08:39:33.172,2019-06-05 08:43:07.658,214.486,archive,mobile,-1,-1,-1,,-1,,False
82,l415,2019-06-05 08:43:44.177,2019-06-05 08:45:38.343,114.166,archive,mobile,-1,-1,-1,,-1,,False
82,l523,2019-06-05 08:54:29.904,2019-06-05 08:58:34.218,244.314,adaptive_offer,mobile,5,116,236000,236.0,1570426094022,1.0,True
82,l355,2019-06-10 06:55:14.413,2019-06-10 06:58:09.177,174.764,archive,mobile,-1,-1,-1,,-1,,False
82,l322,2019-06-10 06:58:16.719,2019-06-10 07:03:37.212,320.493,archive,mobile,-1,-1,-1,,-1,,False
82,l289,2019-06-10 07:03:37.289,2019-06-10 07:07:12.031,214.742,archive,mobile,-1,-1,-1,,-1,,False
82,l289,2019-06-10 07:07:18.199,2019-06-10 07:08:44.451,86.252,archive,mobile,-1,-1,-1,,-1,,False
82,l367,2019-06-10 07:08:52.998,2019-06-10 07:09:15.804,22.806,archive,mobile,-1,-1,-1,,-1,,False
82,l367,2019-06-10 07:09:40.057,2019-06-10 07:09:50.945,10.888,archive,mobile,-1,-1,-1,,-1,,False
82,l367,2019-06-10 07:10:47.417,2019-06-10 07:13:55.381,187.964,archive,mobile,-1,-1,-1,,-1,,False
82,l294,2019-06-10 07:13:55.468,2019-06-10 07:17:02.140,186.672,archive,mobile,-1,-1,-1,,-1,,False
82,l298,2019-06-10 07:17:02.231,2019-06-10 07:21:05.161,242.93,archive,mobile,-1,-1,-1,,-1,,False
82,l483,2019-06-10 07:38:24.458,2019-06-10 07:44:57.244,392.786,adaptive_offer,mobile,4,52,232000,232.0,1570425692819,1.0,True
82,l505,2019-06-11 08:25:41.604,2019-06-11 08:29:31.236,229.632,adaptive_offer,mobile,5,100,194000,194.0,1570425960623,1.0,True
82,l694,2019-06-12 00:22:26.620,2019-06-12 00:25:39.539,192.919,adaptive_offer,mobile,2,40,167000,167.0,1570425423548,1.0,True
82,l720,2019-06-12 08:14:22.634,2019-06-12 08:20:02.353,339.719,adaptive_offer,mobile,3,57,360000,360.0,1570425517441,0.9436638888888889,True
82,l720,2019-06-12 08:21:21.615,2019-06-12 08:23:08.554,106.939,adaptive_offer,mobile,3,57,360000,360.0,1570425517441,0.2970527777777778,True
82,l442,2019-06-12 08:35:18.224,2019-06-12 08:35:33.388,15.164,archive,mobile,2,44,235000,235.0,1570425345145,0.06452765957446809,True
82,l442,2019-06-12 08:37:11.624,2019-06-12 08:38:34.893,83.269,archive,mobile,2,44,235000,235.0,1570425345145,0.354336170212766,True
82,l442,2019-06-12 08:39:51.439,2019-06-12 08:41:49.253,117.814,archive,mobile,2,44,235000,235.0,1570425345145,0.5013361702127659,True
82,l500,2019-06-14 02:12:32.370,2019-06-14 02:15:30.694,178.324,adaptive_offer,mobile,5,133,153000,153.0,1570425916479,1.0,True
82,l540,2019-06-21 05:03:19.968,2019-06-21 05:08:14.992,295.024,adaptive_offer,mobile,5,137,283000,283.0,1570426165008,1.0,True
82,l797,2019-06-21 05:11:46.854,2019-06-21 05:14:41.348,174.494,adaptive_offer,mobile,5,100,110000,110.0,1570426254124,1.0,True
82,l797,2019-06-21 05:45:20.254,2019-06-21 05:47:30.827,130.573,adaptive_offer,mobile,5,100,110000,110.0,1570426254124,1.0,True
82,l491,2019-06-25 01:48:58.364,2019-06-25 01:52:17.489,199.125,adaptive_offer,mobile,5,86,187000,187.0,1570425841330,1.0,True
82,l444,2019-06-27 04:36:55.913,2019-06-27 04:42:23.647,327.734,archive,mobile,2,46,186000,186.0,1570425353074,1.0,True
82,l347,2019-06-27 04:43:16.015,2019-06-27 04:43:26.191,10.176,archive,mobile,-1,-1,-1,,-1,,False
82,l514,2019-06-27 08:41:14.505,2019-06-27 08:44:06.856,172.351,adaptive_offer,mobile,5,129,276000,276.0,1570426033609,0.6244601449275362,True
82,l347,2019-07-03 06:34:48.588,2019-07-03 06:37:34.329,165.741,archive,mobile,-1,-1,-1,,-1,,False
82,l393,2019-07-03 06:47:00.974,2019-07-03 06:52:16.896,315.922,archive,mobile,-1,-1,-1,,-1,,False
82,l729,2019-07-03 13:45:48.884,2019-07-03 13:52:30.967,402.083,adaptive_offer,mobile,4,52,329000,329.0,1570425701754,1.0,True
82,l450,2019-07-09 15:38:52.815,2019-07-09 15:42:45.106,232.291,adaptive_offer,mobile,2,43,215000,215.0,1570425377774,1.0,True
82,l813,2019-07-10 01:00:00.114,2019-07-10 01:02:22.603,142.489,tutor,mobile,7,156,124000,124.0,1570426911341,1.0,True
82,l722,2019-07-13 03:18:45.642,2019-07-13 03:21:50.335,184.693,tutor,mobile,3,52,359000,359.0,1570425528344,0.5144651810584958,True
82,l764,2019-07-14 00:16:45.135,2019-07-14 00:20:18.756,213.621,adaptive_offer,mobile,5,117,196000,196.0,1570426244125,1.0,True
82,l478,2019-09-25 02:03:37.775,2019-09-25 02:06:22.544,164.769,adaptive_offer,mobile,4,57,226000,226.0,1570425671285,0.729066371681416,True
82,l478,2019-09-25 02:07:12.595,2019-09-25 02:09:25.203,132.608,adaptive_offer,mobile,4,57,226000,226.0,1570425671285,0.5867610619469027,True
83,l443,2019-06-26 08:01:57.942,2019-06-26 08:03:50.545,112.603,tutor,mobile,2,31,219000,219.0,1570425349307,0.5141689497716895,True
83,l629,2019-06-29 10:26:20.351,2019-06-29 10:29:16.752,176.401,adaptive_offer,mobile,6,143,267000,267.0,1570426775319,0.6606779026217229,True
84,l879,2019-06-23 15:42:30.863,2019-06-23 15:45:37.887,187.024,archive,web,2,192,126000,126.0,1570425460429,1.0,True
84,l874,2019-06-23 15:45:38.429,2019-06-23 15:48:31.196,172.767,archive,web,2,189,124000,124.0,1570425459010,1.0,True
84,l867,2019-06-23 15:48:31.923,2019-06-23 15:52:04.766,212.843,archive,web,2,190,163000,163.0,1570425457055,1.0,True
84,l707,2019-06-23 15:52:05.323,2019-06-23 15:55:00.014,174.691,archive,web,2,188,130000,130.0,1570425442789,1.0,True
